Event_ID	Event_Type	GeneID	geneSymbol	ID	Gene_Event_ID	Event_Group	JuncType	comparison	IncFormLen	SkipFormLen	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncLevel1	IncLevel2	IncLevelDifference	IJC_SAMPLE_1_sum	SJC_SAMPLE_1_sum	IJC_SAMPLE_2_sum	SJC_SAMPLE_2_sum	SAMPLE_1_TotalReadCount	SAMPLE_2_TotalReadCount	EventTotalReadCount	PSI_SAMPLE_1	PSI_SAMPLE_2	DSE_Category
Event_5234	se_jcec	ENSG00000168096	ANKS3	11503	7	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	348	149	13,21,12	0,0,0	10,21,20	0,3,5	1.0,1.0,1.0	1.0,0.75,0.631	0.206	46	0	51	8	46	59	105	1	0.864406779661017	
Event_5235	se_jcec	ENSG00000168096	ANKS3	11508	8	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	321	149	23,25,21	0,0,0	48,39,52	0,3,5	1.0,1.0,1.0	1.0,0.858,0.828	0.105	69	0	139	8	69	147	216	1	0.945578231292517	
Event_5236	se_jcec	ENSG00000130731	METTL26	12021	11	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	406	149	154,198,143	135,147,139	327,215,342	216,119,144	0.295,0.331,0.274	0.357,0.399,0.466	-0.107	495	421	884	479	916	1363	2279	0.540393013100437	0.648569332355099	
Event_5237	se_jcec	ENSG00000242612	DECR2	12060	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	302	149	5,0,3	6,1,0	3,2,5	0,0,1	0.291,0.0,1.0	1.0,1.0,0.712	-0.474	8	7	10	1	15	11	26	0.533333333333333	0.909090909090909	
Event_5238	se_jcec	ENSG00000167491	GATAD2A	12271	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	446	149	12,22,27	2,0,0	14,14,21	4,0,4	0.667,1.0,1.0	0.539,1.0,0.637	0.164	61	2	49	8	63	57	120	0.968253968253968	0.859649122807018	
Event_5239	se_jcec	ENSG00000140545	MFGE8	12452	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	375	149	6,3,6	1,0,0	2,6,18	3,2,4	0.704,1.0,1.0	0.209,0.544,0.641	0.437	15	1	26	9	16	35	51	0.9375	0.742857142857143	
Event_524	a5ss_jc	ENSG00000154237	LRRK1	1205	1	Alternative 3' Splice Site	JC	Control_vs_shRYBP	268	149	24,26,52	0,0,0	44,37,48	8,1,1	1.0,1.0,1.0	0.754,0.954,0.964	0.109	102	0	129	10	102	139	241	1	0.928057553956835	Unique to shRYBP vs Control
Event_524	a5ss_jcec	ENSG00000154237	LRRK1	1205	1	Alternative 3' Splice Site	JCEC	Control_vs_shRYBP	268	149	24,26,52	0,0,0	44,37,48	8,1,1	1.0,1.0,1.0	0.754,0.954,0.964	0.109	102	0	129	10	102	139	241	1	0.928057553956835	Unique to shRYBP vs Control
Event_5240	se_jcec	ENSG00000259354	AC025580.2	13472	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	380	149	11,13,2	0,0,0	5,8,9	1,2,4	1.0,1.0,1.0	0.662,0.611,0.469	0.419	26	0	22	7	26	29	55	1	0.758620689655172	
Event_5241	se_jcec	ENSG00000166073	GPR176	13727	4	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	341	149	25,28,22	6,7,5	38,43,32	1,3,2	0.645,0.636,0.658	0.943,0.862,0.875	-0.247	75	18	113	6	93	119	212	0.806451612903226	0.949579831932773	
Event_5242	se_jcec	ENSG00000166073	GPR176	13729	5	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	402	149	50,67,41	6,7,5	80,51,62	1,3,2	0.755,0.78,0.752	0.967,0.863,0.92	-0.154	158	18	193	6	176	199	375	0.897727272727273	0.969849246231156	
Event_5243	se_jcec	ENSG00000022976	ZNF839	14339	3	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	299	149	15,18,37	0,0,0	26,18,33	6,1,0	1.0,1.0,1.0	0.683,0.9,1.0	0.139	70	0	77	7	70	84	154	1	0.916666666666667	
Event_5244	se_jcec	ENSG00000140153	WDR20	14350	7	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	1409	149	225,222,269	6,2,7	274,220,378	14,20,15	0.799,0.921,0.803	0.674,0.538,0.727	0.195	716	15	872	49	731	921	1652	0.979480164158687	0.946796959826276	
Event_5245	se_jcec	ENSG00000124074	ENKD1	14455	6	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	322	149	41,14,13	4,4,0	26,21,37	0,1,0	0.826,0.618,1.0	1.0,0.907,1.0	-0.154	68	8	84	1	76	85	161	0.894736842105263	0.988235294117647	
Event_5246	se_jcec	ENSG00000168386	FILIP1L	14644	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	348	149	6,1,8	11,6,4	0,0,2	13,23,15	0.189,0.067,0.461	0.0,0.0,0.054	0.221	15	21	2	51	36	53	89	0.416666666666667	0.0377358490566038	
Event_5247	se_jcec	ENSG00000221988	PPT2	15251	3	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	555	149	77,55,79	46,18,25	67,68,99	64,61,68	0.31,0.451,0.459	0.219,0.23,0.281	0.163	211	89	234	193	300	427	727	0.703333333333333	0.548009367681499	
Event_5248	se_jcec	ENSG00000221988	PPT2	15252	4	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	358	149	70,45,59	46,18,25	58,65,82	64,61,68	0.388,0.51,0.496	0.274,0.307,0.334	0.16	174	89	205	193	263	398	661	0.661596958174905	0.515075376884422	
Event_5249	se_jcec	ENSG00000204463	BAG6	16213	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	296	149	153,187,194	53,60,60	271,221,354	64,51,57	0.592,0.611,0.619	0.681,0.686,0.758	-0.101	534	173	846	172	707	1018	1725	0.755304101838755	0.831041257367387	
Event_525	a5ss_jc	ENSG00000206149	HERC2P9	1226	1	Alternative 3' Splice Site	JC	Control_vs_shRYBP	298	149	0,1,2	4,14,5	3,2,7	6,6,12	0.0,0.034,0.167	0.2,0.143,0.226	-0.123	3	23	12	24	26	36	62	0.115384615384615	0.333333333333333	Common to shRING1A.B and shRYBP
Event_525	a5ss_jc	ENSG00000206149	HERC2P9	1245	1	Alternative 3' Splice Site	JC	Control_vs_shRING1A.B	298	149	0,1,2	4,14,5	1,4,7	4,3,5	0.0,0.034,0.167	0.111,0.4,0.412	-0.241	3	23	12	12	26	24	50	0.115384615384615	0.5	Common to shRING1A.B and shRYBP
Event_5250	se_jcec	ENSG00000079482	OPHN1	16243	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	473	149	7,21,27	0,1,0	11,18,25	0,4,4	1.0,0.869,1.0	1.0,0.586,0.663	0.207	55	1	54	8	56	62	118	0.982142857142857	0.870967741935484	
Event_5251	se_jcec	ENSG00000272168	CASC15	16575	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	323	149	12,8,3	2,0,4	8,7,8	0,1,0	0.735,1.0,0.257	1.0,0.764,1.0	-0.257	23	6	23	1	29	24	53	0.793103448275862	0.958333333333333	
Event_5252	se_jcec	ENSG00000125846	ZNF133	17109	7	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	325	149	2,7,2	1,3,1	1,2,5	0,0,0	0.478,0.517,0.478	1.0,1.0,1.0	-0.509	11	5	8	0	16	8	24	0.6875	1	
Event_5253	se_jcec	ENSG00000146067	FAM193B	17162	4	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	389	149	85,77,85	20,11,17	119,138,115	4,10,8	0.619,0.728,0.657	0.919,0.841,0.846	-0.201	247	48	372	22	295	394	689	0.83728813559322	0.944162436548223	
Event_5254	se_jcec	ENSG00000186704	DTX2P1	18942	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	310	149	4,0,0	16,11,16	0,4,12	9,8,20	0.107,0.0,0.0	0.0,0.194,0.224	-0.104	4	43	16	37	47	53	100	0.0851063829787234	0.30188679245283	
Event_5255	se_jcec	ENSG00000155542	SETD9	19148	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	377	149	11,5,14	6,4,7	13,29,44	4,1,0	0.42,0.331,0.441	0.562,0.92,1.0	-0.43	30	17	86	5	47	91	138	0.638297872340426	0.945054945054945	
Event_5256	se_jcec	ENSG00000137601	NEK1	20348	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	326	149	11,22,15	0,0,1	9,19,16	2,4,3	1.0,1.0,0.873	0.673,0.685,0.709	0.269	48	1	44	9	49	53	102	0.979591836734694	0.830188679245283	
Event_5257	se_jcec	ENSG00000109738	GLRB	20533	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	442	149	29,56,41	4,11,2	29,22,69	1,2,0	0.71,0.632,0.874	0.907,0.788,1.0	-0.16	126	17	120	3	143	123	266	0.881118881118881	0.975609756097561	
Event_5258	se_jcec	ENSG00000156500	FAM122C	20896	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	333	149	6,5,10	1,0,0	7,9,6	2,2,2	0.729,1.0,1.0	0.61,0.668,0.573	0.293	21	1	22	6	22	28	50	0.954545454545455	0.785714285714286	
Event_5259	se_jcec	ENSG00000008513	ST3GAL1	21399	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	1031	149	294,306,320	0,1,0	252,228,357	5,4,8	1.0,0.978,1.0	0.879,0.892,0.866	0.114	920	1	837	17	921	854	1775	0.998914223669924	0.980093676814988	
Event_526	a5ss_jc	ENSG00000022976	ZNF839	1253	1	Alternative 3' Splice Site	JC	Control_vs_shRYBP	155	149	0,0,0	11,5,5	3,0,3	3,8,9	0.0,0.0,0.0	0.49,0.0,0.243	-0.244	0	21	6	20	21	26	47	0	0.230769230769231	Unique to shRYBP vs Control
Event_526	a5ss_jcec	ENSG00000022976	ZNF839	1253	1	Alternative 3' Splice Site	JCEC	Control_vs_shRYBP	155	149	0,0,0	11,5,5	3,0,3	3,8,9	0.0,0.0,0.0	0.49,0.0,0.243	-0.244	0	21	6	20	21	26	47	0	0.230769230769231	Unique to shRYBP vs Control
Event_5260	se_jcec	ENSG00000118777	ABCG2	21622	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	371	149	18,6,18	0,0,0	19,13,14	0,4,2	1.0,1.0,1.0	1.0,0.566,0.738	0.232	42	0	46	6	42	52	94	1	0.884615384615385	
Event_5261	se_jcec	ENSG00000113273	ARSB	22115	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	393	149	50,51,70	0,0,2	101,85,143	10,8,0	1.0,1.0,0.93	0.793,0.801,1.0	0.112	171	2	329	18	173	347	520	0.988439306358381	0.948126801152738	
Event_5262	se_jcec	ENSG00000213468	FIRRE	22127	3	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	302	149	3,2,2	1,1,0	2,1,7	8,2,7	0.597,0.497,1.0	0.11,0.198,0.33	0.485	7	2	10	17	9	27	36	0.777777777777778	0.37037037037037	
Event_5263	se_jcec	ENSG00000155508	CNOT8	22759	3	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	338	149	60,59,58	0,0,12	134,157,183	0,1,0	1.0,1.0,0.681	1.0,0.986,1.0	-0.102	177	12	474	1	189	475	664	0.936507936507937	0.997894736842105	
Event_5264	se_jcec	ENSG00000137807	KIF23	23009	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	323	149	90,70,110	2,1,2	32,32,57	5,4,2	0.954,0.97,0.962	0.747,0.787,0.929	0.141	270	5	121	11	275	132	407	0.981818181818182	0.916666666666667	
Event_5265	se_jcec	ENSG00000173706	HEG1	25309	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	449	149	103,79,92	7,0,1	74,77,125	5,10,13	0.83,1.0,0.968	0.831,0.719,0.761	0.162	274	8	276	28	282	304	586	0.971631205673759	0.907894736842105	
Event_5266	se_jcec	ENSG00000144810	COL8A1	25823	3	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	319	149	6,3,7	7,4,5	0,0,1	8,3,2	0.286,0.259,0.395	0.0,0.0,0.189	0.25	16	16	1	13	32	14	46	0.5	0.0714285714285714	
Event_5267	se_jcec	ENSG00000123219	CENPK	25977	6	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	299	149	75,64,105	2,0,0	48,58,100	6,6,2	0.949,1.0,1.0	0.799,0.828,0.961	0.12	244	2	206	14	246	220	466	0.991869918699187	0.936363636363636	
Event_5268	se_jcec	ENSG00000123219	CENPK	25978	7	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	299	149	52,31,64	2,10,9	28,40,90	1,0,2	0.928,0.607,0.78	0.933,1.0,0.957	-0.192	147	21	158	3	168	161	329	0.875	0.981366459627329	
Event_5269	se_jcec	ENSG00000102098	SCML2	27217	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	301	149	68,53,75	2,3,8	28,73,38	7,15,7	0.944,0.897,0.823	0.664,0.707,0.729	0.188	196	13	139	29	209	168	377	0.937799043062201	0.827380952380952	
Event_527	a5ss_jc	ENSG00000171469	ZNF561	1268	1	Alternative 3' Splice Site	JC	Control_vs_shRYBP	298	149	19,22,15	23,23,31	32,21,20	10,5,14	0.292,0.324,0.195	0.615,0.677,0.417	-0.299	56	77	73	29	133	102	235	0.421052631578947	0.715686274509804	Unique to shRYBP vs Control
Event_5270	se_jcec	ENSG00000137312	FLOT1	27266	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	664	149	15,41,24	4,4,0	30,19,36	0,0,0	0.457,0.697,1.0	1.0,1.0,1.0	-0.282	80	8	85	0	88	85	173	0.909090909090909	1	
Event_5271	se_jcec	ENSG00000175309	PHYKPL	27833	3	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	304	149	29,25,23	6,12,5	57,36,64	5,3,5	0.703,0.505,0.693	0.848,0.855,0.863	-0.222	77	23	157	13	100	170	270	0.77	0.923529411764706	
Event_5273	se_jcec	ENSG00000143164	DCAF6	29019	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	320	149	11,23,23	51,29,38	5,14,8	53,42,53	0.091,0.27,0.22	0.042,0.134,0.066	0.113	57	118	27	148	175	175	350	0.325714285714286	0.154285714285714	
Event_5274	se_jcec	ENSG00000124588	NQO2	29325	7	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	386	149	6,19,5	6,3,1	6,8,13	1,0,0	0.279,0.71,0.659	0.698,1.0,1.0	-0.35	30	10	27	1	40	28	68	0.75	0.964285714285714	
Event_5275	se_jcec	ENSG00000137965	IFI44	30807	4	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	324	149	49,60,80	2,5,9	29,70,66	10,20,26	0.918,0.847,0.803	0.571,0.617,0.539	0.28	189	16	165	56	205	221	426	0.921951219512195	0.746606334841629	
Event_5276	se_jcec	ENSG00000019582	CD74	30953	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	341	149	9,12,5	1,2,5	21,10,18	0,0,0	0.797,0.724,0.304	1.0,1.0,1.0	-0.392	26	8	49	0	34	49	83	0.764705882352941	1	
Event_5277	se_jcec	ENSG00000196369	SRGAP2B	31051	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	342	149	28,16,18	4,4,0	5,16,11	0,0,0	0.753,0.635,1.0	1.0,1.0,1.0	-0.204	62	8	32	0	70	32	102	0.885714285714286	1	
Event_5278	se_jcec	ENSG00000147121	KRBOX4	31561	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	193	149	15,7,8	8,8,11	0,5,9	17,11,21	0.591,0.403,0.36	0.0,0.26,0.249	0.282	30	27	14	49	57	63	120	0.526315789473684	0.222222222222222	
Event_5279	se_jcec	ENSG00000055917	PUM2	31761	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	386	149	145,116,165	6,4,5	140,107,225	16,11,24	0.903,0.918,0.927	0.772,0.79,0.783	0.134	426	15	472	51	441	523	964	0.965986394557823	0.902485659655832	
Event_528	a5ss_jc	ENSG00000125459	MSTO1	1330	1	Alternative 3' Splice Site	JC	Control_vs_shRYBP	213	149	4,3,2	6,1,4	6,9,11	4,0,0	0.318,0.677,0.259	0.512,1.0,1.0	-0.419	9	11	26	4	20	30	50	0.45	0.866666666666667	Unique to shRYBP vs Control
Event_528	a5ss_jcec	ENSG00000125459	MSTO1	1330	1	Alternative 3' Splice Site	JCEC	Control_vs_shRYBP	213	149	4,3,2	6,1,4	6,9,11	4,0,0	0.318,0.677,0.259	0.512,1.0,1.0	-0.419	9	11	26	4	20	30	50	0.45	0.866666666666667	Unique to shRYBP vs Control
Event_5280	se_jcec	ENSG00000114026	OGG1	31908	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	300	149	8,3,7	5,3,7	7,3,14	0,0,4	0.443,0.332,0.332	1.0,1.0,0.635	-0.509	18	15	24	4	33	28	61	0.545454545454545	0.857142857142857	
Event_5281	se_jcec	ENSG00000143258	USP21	32117	3	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	327	149	15,16,10	59,51,42	28,35,40	45,47,44	0.104,0.125,0.098	0.221,0.253,0.293	-0.147	41	152	103	136	193	239	432	0.212435233160622	0.430962343096234	
Event_5282	se_jcec	ENSG00000122678	POLM	32265	3	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	549	149	23,19,38	2,0,0	41,16,26	1,1,10	0.757,1.0,1.0	0.918,0.813,0.414	0.204	80	2	83	12	82	95	177	0.975609756097561	0.873684210526316	
Event_5283	se_jcec	ENSG00000138101	DTNB	32698	3	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	304	149	24,25,22	3,1,5	36,30,39	0,1,0	0.797,0.925,0.683	1.0,0.936,1.0	-0.177	71	9	105	1	80	106	186	0.8875	0.990566037735849	
Event_5284	se_jcec	ENSG00000143951	WDPCP	33111	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	401	149	0,0,1	2,3,2	2,2,7	8,5,1	0.0,0.0,0.157	0.085,0.129,0.722	-0.26	1	7	11	14	8	25	33	0.125	0.44	
Event_5285	se_jcec	ENSG00000115756	HPCAL1	33335	4	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	425	149	2,7,4	0,0,0	4,3,10	1,2,2	1.0,1.0,1.0	0.584,0.345,0.637	0.478	13	0	17	5	13	22	35	1	0.772727272727273	
Event_5286	se_jcec	ENSG00000172456	FGGY	33482	4	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	364	149	24,43,52	8,0,1	52,44,45	0,0,0	0.551,1.0,0.955	1.0,1.0,1.0	-0.165	119	9	141	0	128	141	269	0.9296875	1	
Event_5287	se_jcec	ENSG00000233593	AL590094.1	35051	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	365	149	25,14,12	16,19,6	16,9,18	37,31,60	0.389,0.231,0.449	0.15,0.106,0.109	0.235	51	41	43	128	92	171	263	0.554347826086957	0.251461988304094	
Event_5288	se_jcec	ENSG00000143224	PPOX	35820	8	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	313	149	39,62,39	3,8,2	59,28,61	1,0,0	0.861,0.787,0.903	0.966,1.0,1.0	-0.138	140	13	148	1	153	149	302	0.915032679738562	0.993288590604027	
Event_5289	se_jcec	ENSG00000132781	MUTYH	35907	4	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	299	149	4,12,6	5,8,7	0,7,3	20,14,6	0.285,0.428,0.299	0.0,0.199,0.199	0.205	22	20	10	40	42	50	92	0.523809523809524	0.2	
Event_529	a5ss_jc	ENSG00000174652	ZNF266	1379	1	Alternative 3' Splice Site	JC	Control_vs_shRYBP	298	149	4,1,7	0,0,0	0,1,0	1,1,2	1.0,1.0,1.0	0.0,0.333,0.0	0.889	12	0	1	4	12	5	17	1	0.2	
Event_529	a5ss_jc	ENSG00000174652	ZNF266	1393	1	Alternative 3' Splice Site	JC	shRYBP_vs_shRING1A.B	298	149	0,1,0	1,1,2	5,4,2	3,0,0	0.0,0.333,0.0	0.455,1.0,1.0	-0.707	1	4	11	3	5	14	19	0.2	0.785714285714286	
Event_5290	se_jcec	ENSG00000251503	CENPS-CORT	37382	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	326	149	18,9,3	6,1,0	9,14,19	0,1,0	0.578,0.804,1.0	1.0,0.865,1.0	-0.161	30	7	42	1	37	43	80	0.810810810810811	0.976744186046512	
Event_5291	se_jcec	ENSG00000171234	UGT2B7	37734	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	369	149	86,80,65	0,0,0	18,50,52	0,2,6	1.0,1.0,1.0	1.0,0.91,0.778	0.104	231	0	120	8	231	128	359	1	0.9375	
Event_5292	se_jcec	ENSG00000072803	FBXW11	37879	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	311	149	29,8,21	0,3,0	23,26,12	3,8,4	1.0,0.561,1.0	0.786,0.609,0.59	0.192	58	3	61	15	61	76	137	0.950819672131147	0.802631578947369	
Event_5293	se_jcec	ENSG00000132436	FIGNL1	38187	3	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	755	149	35,36,63	2,6,1	27,17,38	0,1,1	0.775,0.542,0.926	1.0,0.77,0.882	-0.136	134	9	82	2	143	84	227	0.937062937062937	0.976190476190476	
Event_5294	se_jcec	ENSG00000123473	STIL	38327	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	400	149	31,50,50	0,1,0	55,44,58	8,2,4	1.0,0.949,1.0	0.719,0.891,0.844	0.165	131	1	157	14	132	171	303	0.992424242424242	0.91812865497076	
Event_5296	se_jcec	ENSG00000155330	C16orf87	38670	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	332	149	48,50,91	15,6,18	52,67,119	8,2,0	0.59,0.789,0.694	0.745,0.938,1.0	-0.203	189	39	238	10	228	248	476	0.828947368421053	0.959677419354839	
Event_5297	se_jcec	ENSG00000121897	LIAS	39110	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	1059	149	43,84,75	2,0,1	24,40,81	3,2,12	0.752,1.0,0.913	0.53,0.738,0.487	0.303	202	3	145	17	205	162	367	0.985365853658537	0.895061728395062	
Event_5298	se_jcec	ENSG00000014914	MTMR11	39199	4	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	316	149	30,55,24	2,0,1	43,41,48	5,6,2	0.876,1.0,0.919	0.802,0.763,0.919	0.104	109	3	132	13	112	145	257	0.973214285714286	0.910344827586207	
Event_5299	se_jcec	ENSG00000154358	OBSCN	39544	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	425	149	2,13,3	0,0,0	9,4,10	2,1,7	1.0,1.0,1.0	0.612,0.584,0.334	0.49	18	0	23	10	18	33	51	1	0.696969696969697	
Event_53	a3ss_jc	ENSG00000137817	PARP6	2937	1	Alternative 5' Splice Site	JC	Control_vs_shRYBP	152	149	26,23,49	39,52,32	20,3,9	39,69,34	0.395,0.302,0.6	0.335,0.041,0.206	0.238	98	123	32	142	221	174	395	0.443438914027149	0.183908045977012	Unique to shRYBP vs Control
Event_53	a3ss_jcec	ENSG00000137817	PARP6	2937	1	Alternative 5' Splice Site	JCEC	Control_vs_shRYBP	152	149	26,23,49	39,52,32	20,3,9	39,69,34	0.395,0.302,0.6	0.335,0.041,0.206	0.238	98	123	32	142	221	174	395	0.443438914027149	0.183908045977012	Unique to shRYBP vs Control
Event_530	a5ss_jc	ENSG00000156345	CDK20	1403	1	Alternative 3' Splice Site	JC	Control_vs_shRYBP	298	149	12,10,15	4,3,5	5,4,3	23,6,9	0.6,0.625,0.6	0.098,0.25,0.143	0.445	37	12	12	38	49	50	99	0.755102040816326	0.24	
Event_530	a5ss_jc	ENSG00000156345	CDK20	1416	1	Alternative 3' Splice Site	JC	shRYBP_vs_shRING1A.B	298	149	5,4,3	23,6,9	10,9,8	9,5,9	0.098,0.25,0.143	0.357,0.474,0.308	-0.216	12	38	27	23	50	50	100	0.24	0.54	
Event_5300	se_jcec	ENSG00000133619	KRBA1	39725	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	332	149	30,54,61	5,3,3	59,43,42	12,11,10	0.729,0.89,0.901	0.688,0.637,0.653	0.181	145	11	144	33	156	177	333	0.92948717948718	0.813559322033898	
Event_5301	se_jcec	ENSG00000024526	DEPDC1	39953	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	415	149	86,129,238	1,1,1	25,65,51	0,0,15	0.969,0.979,0.988	1.0,1.0,0.55	0.129	453	3	141	15	456	156	612	0.993421052631579	0.903846153846154	
Event_5302	se_jcec	ENSG00000172113	NME6	40096	4	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	596	149	5,21,12	2,1,2	6,2,2	8,4,3	0.385,0.84,0.6	0.158,0.111,0.143	0.471	38	5	10	15	43	25	68	0.883720930232558	0.4	
Event_5303	se_jcec	ENSG00000172113	NME6	40097	5	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	353	149	7,6,19	2,1,2	5,1,4	8,4,3	0.596,0.717,0.8	0.209,0.095,0.36	0.483	32	5	10	15	37	25	62	0.864864864864865	0.4	
Event_5304	se_jcec	ENSG00000143228	NUF2	40502	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	378	149	6,3,11	11,9,12	2,0,2	3,7,17	0.177,0.116,0.265	0.208,0.0,0.044	0.102	20	32	4	27	52	31	83	0.384615384615385	0.129032258064516	
Event_5305	se_jcec	ENSG00000136861	CDK5RAP2	40686	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	325	149	19,22,23	2,0,7	12,21,10	0,0,1	0.813,1.0,0.601	1.0,1.0,0.821	-0.136	64	9	43	1	73	44	117	0.876712328767123	0.977272727272727	
Event_5306	se_jcec	ENSG00000143469	SYT14	40793	4	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	354	149	12,16,17	1,0,2	20,28,34	12,8,9	0.835,1.0,0.782	0.412,0.596,0.614	0.332	45	3	82	29	48	111	159	0.9375	0.738738738738739	
Event_5307	se_jcec	ENSG00000147813	NAPRT	41117	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	265	149	11,20,4	0,4,2	2,9,12	0,0,0	1.0,0.738,0.529	1.0,1.0,1.0	-0.244	35	6	23	0	41	23	64	0.853658536585366	1	
Event_5308	se_jcec	ENSG00000078246	TULP3	41124	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	309	149	50,40,53	4,0,0	211,193,324	19,13,41	0.858,1.0,1.0	0.843,0.877,0.792	0.115	143	4	728	73	147	801	948	0.972789115646258	0.908863920099875	
Event_5309	se_jcec	ENSG00000168826	ZBTB49	41344	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	320	149	6,14,19	0,0,0	27,18,25	0,0,10	1.0,1.0,1.0	1.0,1.0,0.538	0.154	39	0	70	10	39	80	119	1	0.875	
Event_531	a5ss_jc	ENSG00000113721	PDGFRB	1516	1	Alternative 3' Splice Site	JC	Control_vs_shRYBP	183	149	2,0,0	30,18,21	6,2,5	20,18,26	0.051,0.0,0.0	0.196,0.083,0.135	-0.121	2	69	13	64	71	77	148	0.028169014084507	0.168831168831169	Unique to shRYBP vs Control
Event_531	a5ss_jcec	ENSG00000113721	PDGFRB	1516	1	Alternative 3' Splice Site	JCEC	Control_vs_shRYBP	183	149	2,0,0	30,18,21	6,2,5	20,18,26	0.051,0.0,0.0	0.196,0.083,0.135	-0.121	2	69	13	64	71	77	148	0.028169014084507	0.168831168831169	Unique to shRYBP vs Control
Event_5310	se_jcec	ENSG00000129682	FGF13	41377	2	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	317	149	13,17,7	1,0,1	9,17,26	5,4,9	0.859,1.0,0.767	0.458,0.666,0.576	0.309	37	2	52	18	39	70	109	0.948717948717949	0.742857142857143	
