Event_ID	JuncType	geneSymbol	GeneID	Event_Group	Gene_Event_ID	sample	read_count	max_count	sum_count	DSE_Category
Event_1058	JC	CERKL	ENSG00000188452	Mutually Exclusive Exon	1	shRYBP	13	13	13	
Event_1058	JCEC	CERKL	ENSG00000188452	Mutually Exclusive Exon	1	shRYBP	13	13	13	
Event_1058	JC	CERKL	ENSG00000188452	Mutually Exclusive Exon	1	shRING1A.B	42	42	42	
Event_1058	JCEC	CERKL	ENSG00000188452	Mutually Exclusive Exon	1	shRING1A.B	42	42	42	
Event_1059	JC	ACSL1	ENSG00000151726	Mutually Exclusive Exon	1	shRYBP	182	182	182	
Event_1059	JCEC	ACSL1	ENSG00000151726	Mutually Exclusive Exon	1	shRYBP	182	182	182	
Event_1059	JC	ACSL1	ENSG00000151726	Mutually Exclusive Exon	1	shRING1A.B	113	113	113	
Event_1059	JCEC	ACSL1	ENSG00000151726	Mutually Exclusive Exon	1	shRING1A.B	113	113	113	
Event_106	JC	ARHGEF10	ENSG00000104728	Alternative 5' Splice Site	1	Control	135	135	242	Unique to shRYBP vs Control
Event_106	JCEC	ARHGEF10	ENSG00000104728	Alternative 5' Splice Site	1	Control	135	135	242	Unique to shRYBP vs Control
Event_106	JC	ARHGEF10	ENSG00000104728	Alternative 5' Splice Site	1	shRYBP	95	116	211	Unique to shRYBP vs Control
Event_106	JCEC	ARHGEF10	ENSG00000104728	Alternative 5' Splice Site	1	shRYBP	95	116	211	Unique to shRYBP vs Control
Event_1060	JC	MOK	ENSG00000080823	Mutually Exclusive Exon	1	shRYBP	78	82	420	
Event_1060	JCEC	MOK	ENSG00000080823	Mutually Exclusive Exon	1	shRYBP	78	82	393	
Event_1060	JC	MOK	ENSG00000080823	Mutually Exclusive Exon	1	shRING1A.B	87	125	340	
Event_1060	JCEC	MOK	ENSG00000080823	Mutually Exclusive Exon	1	shRING1A.B	87	125	353	
Event_1061	JC	IMPA1	ENSG00000133731	Mutually Exclusive Exon	1	shRYBP	193	193	238	
Event_1061	JCEC	IMPA1	ENSG00000133731	Mutually Exclusive Exon	1	shRYBP	193	193	238	
Event_1061	JC	IMPA1	ENSG00000133731	Mutually Exclusive Exon	1	shRING1A.B	179	179	179	
Event_1061	JCEC	IMPA1	ENSG00000133731	Mutually Exclusive Exon	1	shRING1A.B	179	179	179	
Event_1062	JC	ANKRD29	ENSG00000154065	Mutually Exclusive Exon	1	shRYBP	73	79	172	
Event_1062	JCEC	ANKRD29	ENSG00000154065	Mutually Exclusive Exon	1	shRYBP	73	79	172	
Event_1062	JC	ANKRD29	ENSG00000154065	Mutually Exclusive Exon	1	shRING1A.B	112	157	284	
Event_1062	JCEC	ANKRD29	ENSG00000154065	Mutually Exclusive Exon	1	shRING1A.B	112	157	284	
Event_1063	JC	PDSS2	ENSG00000164494	Mutually Exclusive Exon	1	shRYBP	67	67	67	
Event_1063	JC	PDSS2	ENSG00000164494	Mutually Exclusive Exon	1	shRING1A.B	64	64	64	
Event_1064	JC	TKFC	ENSG00000149476	Mutually Exclusive Exon	1	shRYBP	15	15	15	
Event_1064	JC	TKFC	ENSG00000149476	Mutually Exclusive Exon	1	shRING1A.B	39	39	61	
Event_1065	JC	RNF144B	ENSG00000137393	Mutually Exclusive Exon	1	shRYBP	109	109	109	
Event_1065	JC	RNF144B	ENSG00000137393	Mutually Exclusive Exon	1	shRING1A.B	163	163	163	
Event_1066	JC	SFXN5	ENSG00000144040	Mutually Exclusive Exon	1	shRYBP	148	148	297	
Event_1066	JC	SFXN5	ENSG00000144040	Mutually Exclusive Exon	1	shRING1A.B	178	178	327	
Event_1067	JC	TBCD	ENSG00000141556	Mutually Exclusive Exon	1	shRYBP	407	407	744	
Event_1067	JC	TBCD	ENSG00000141556	Mutually Exclusive Exon	1	shRING1A.B	549	549	549	
Event_1068	JC	IL31RA	ENSG00000164509	Mutually Exclusive Exon	1	shRYBP	87	87	87	
Event_1068	JC	IL31RA	ENSG00000164509	Mutually Exclusive Exon	1	shRING1A.B	89	89	89	
Event_1069	JC	ATP7A	ENSG00000165240	Mutually Exclusive Exon	1	shRYBP	26	37	63	
Event_1069	JC	ATP7A	ENSG00000165240	Mutually Exclusive Exon	1	shRING1A.B	19	41	60	
Event_1070	JC	RPS6KB1	ENSG00000108443	Mutually Exclusive Exon	1	shRYBP	382	382	382	
Event_1070	JCEC	RPS6KB1	ENSG00000108443	Mutually Exclusive Exon	1	shRYBP	382	382	382	
Event_1070	JC	RPS6KB1	ENSG00000108443	Mutually Exclusive Exon	1	shRING1A.B	461	461	461	
Event_1070	JCEC	RPS6KB1	ENSG00000108443	Mutually Exclusive Exon	1	shRING1A.B	461	461	461	
Event_1071	JC	SLC5A6	ENSG00000138074	Mutually Exclusive Exon	1	shRYBP	163	163	163	
Event_1071	JCEC	SLC5A6	ENSG00000138074	Mutually Exclusive Exon	1	shRYBP	163	163	163	
Event_1071	JC	SLC5A6	ENSG00000138074	Mutually Exclusive Exon	1	shRING1A.B	188	188	188	
Event_1071	JCEC	SLC5A6	ENSG00000138074	Mutually Exclusive Exon	1	shRING1A.B	188	188	188	
Event_1072	JC	GALNT7	ENSG00000109586	Mutually Exclusive Exon	1	shRYBP	260	260	260	
Event_1072	JC	GALNT7	ENSG00000109586	Mutually Exclusive Exon	1	shRING1A.B	502	502	502	
Event_1074	JC	PPP1R1C	ENSG00000150722	Mutually Exclusive Exon	1	shRYBP	54	54	105	
Event_1074	JCEC	PPP1R1C	ENSG00000150722	Mutually Exclusive Exon	1	shRYBP	54	91	196	
Event_1074	JC	PPP1R1C	ENSG00000150722	Mutually Exclusive Exon	1	shRING1A.B	48	48	92	
Event_1074	JCEC	PPP1R1C	ENSG00000150722	Mutually Exclusive Exon	1	shRING1A.B	48	104	196	
Event_1075	JC	ACY1	ENSG00000243989	Mutually Exclusive Exon	1	shRYBP	567	567	567	
Event_1075	JCEC	ACY1	ENSG00000243989	Mutually Exclusive Exon	1	shRYBP	567	567	567	
Event_1075	JC	ACY1	ENSG00000243989	Mutually Exclusive Exon	1	shRING1A.B	824	824	824	
Event_1075	JCEC	ACY1	ENSG00000243989	Mutually Exclusive Exon	1	shRING1A.B	824	824	824	
Event_1076	JC	MARCH7	ENSG00000136536	Mutually Exclusive Exon	1	shRYBP	277	277	343	
Event_1076	JC	MARCH7	ENSG00000136536	Mutually Exclusive Exon	1	shRING1A.B	397	397	554	
Event_1077	JC	SPATS2L	ENSG00000196141	Mutually Exclusive Exon	1	shRYBP	38	38	69	
Event_1077	JC	SPATS2L	ENSG00000196141	Mutually Exclusive Exon	1	shRING1A.B	47	47	84	
Event_1078	JC	FCHSD2	ENSG00000137478	Mutually Exclusive Exon	1	shRYBP	132	132	132	
Event_1078	JC	FCHSD2	ENSG00000137478	Mutually Exclusive Exon	1	shRING1A.B	123	123	123	
Event_1079	JC	HDLBP	ENSG00000115677	Mutually Exclusive Exon	1	shRYBP	72	130	456	
Event_1079	JC	HDLBP	ENSG00000115677	Mutually Exclusive Exon	1	shRING1A.B	72	97	423	
Event_108	JC	MAGIX	ENSG00000269313	Alternative 5' Splice Site	1	Control	10	10	20	Common to shRING1A.B and shRYBP
Event_108	JCEC	MAGIX	ENSG00000269313	Alternative 5' Splice Site	1	Control	10	10	20	Common to shRING1A.B and shRYBP
Event_108	JC	MAGIX	ENSG00000269313	Alternative 5' Splice Site	1	shRYBP	26	53	198	Common to shRING1A.B and shRYBP
Event_108	JCEC	MAGIX	ENSG00000269313	Alternative 5' Splice Site	1	shRYBP	26	60	217	Common to shRING1A.B and shRYBP
Event_108	JC	MAGIX	ENSG00000269313	Alternative 5' Splice Site	1	shRING1A.B	27	47	189	Common to shRING1A.B and shRYBP
Event_108	JCEC	MAGIX	ENSG00000269313	Alternative 5' Splice Site	1	shRING1A.B	27	52	205	Common to shRING1A.B and shRYBP
Event_1080	JC	ANKMY1	ENSG00000144504	Mutually Exclusive Exon	1	shRYBP	24	24	32	
Event_1080	JCEC	ANKMY1	ENSG00000144504	Mutually Exclusive Exon	1	shRYBP	24	31	55	
Event_1080	JC	ANKMY1	ENSG00000144504	Mutually Exclusive Exon	1	shRING1A.B	45	45	64	
Event_1080	JCEC	ANKMY1	ENSG00000144504	Mutually Exclusive Exon	1	shRING1A.B	45	67	112	
Event_1081	JC	UEVLD	ENSG00000151116	Mutually Exclusive Exon	1	shRYBP	85	85	163	
Event_1081	JC	UEVLD	ENSG00000151116	Mutually Exclusive Exon	1	shRING1A.B	90	100	190	
Event_1082	JC	FOXJ3	ENSG00000198815	Mutually Exclusive Exon	1	shRYBP	59	59	59	
Event_1082	JCEC	FOXJ3	ENSG00000198815	Mutually Exclusive Exon	1	shRYBP	59	59	59	
Event_1082	JC	FOXJ3	ENSG00000198815	Mutually Exclusive Exon	1	shRING1A.B	82	82	82	
Event_1082	JCEC	FOXJ3	ENSG00000198815	Mutually Exclusive Exon	1	shRING1A.B	82	82	82	
Event_1083	JC	LRCH4	ENSG00000077454	Mutually Exclusive Exon	1	shRYBP	137	137	137	
Event_1083	JCEC	LRCH4	ENSG00000077454	Mutually Exclusive Exon	1	shRYBP	137	137	137	
Event_1083	JC	LRCH4	ENSG00000077454	Mutually Exclusive Exon	1	shRING1A.B	185	185	185	
Event_1083	JCEC	LRCH4	ENSG00000077454	Mutually Exclusive Exon	1	shRING1A.B	185	185	185	
Event_1084	JC	PCBP1-AS1	ENSG00000179818	Mutually Exclusive Exon	2	shRYBP	29	85	446	
Event_1084	JCEC	PCBP1-AS1	ENSG00000179818	Mutually Exclusive Exon	2	shRYBP	29	85	458	
Event_1084	JC	PCBP1-AS1	ENSG00000179818	Mutually Exclusive Exon	2	shRING1A.B	23	23	46	
Event_1084	JCEC	PCBP1-AS1	ENSG00000179818	Mutually Exclusive Exon	2	shRING1A.B	23	23	46	
Event_1085	JC	DHRSX	ENSG00000169084	Mutually Exclusive Exon	1	shRYBP	52	110	162	
Event_1085	JCEC	DHRSX	ENSG00000169084	Mutually Exclusive Exon	1	shRYBP	52	110	162	
Event_1085	JC	DHRSX	ENSG00000169084	Mutually Exclusive Exon	1	shRING1A.B	66	66	66	
Event_1085	JCEC	DHRSX	ENSG00000169084	Mutually Exclusive Exon	1	shRING1A.B	66	66	66	
Event_1086	JC	DET1	ENSG00000140543	Mutually Exclusive Exon	1	shRYBP	73	73	73	
Event_1086	JC	DET1	ENSG00000140543	Mutually Exclusive Exon	1	shRING1A.B	68	68	68	
Event_1087	JC	DDC	ENSG00000132437	Mutually Exclusive Exon	1	shRYBP	690	690	690	
Event_1087	JCEC	DDC	ENSG00000132437	Mutually Exclusive Exon	1	shRYBP	690	690	690	
Event_1087	JC	DDC	ENSG00000132437	Mutually Exclusive Exon	1	shRING1A.B	889	889	889	
Event_1087	JCEC	DDC	ENSG00000132437	Mutually Exclusive Exon	1	shRING1A.B	889	889	889	
Event_1088	JC	SPOCD1	ENSG00000134668	Mutually Exclusive Exon	1	shRYBP	12	12	12	
Event_1088	JC	SPOCD1	ENSG00000134668	Mutually Exclusive Exon	1	shRING1A.B	33	50	83	
Event_1089	JC	THRB	ENSG00000151090	Mutually Exclusive Exon	1	shRYBP	319	319	1064	
Event_1089	JCEC	THRB	ENSG00000151090	Mutually Exclusive Exon	1	shRYBP	319	319	1064	
Event_1089	JC	THRB	ENSG00000151090	Mutually Exclusive Exon	1	shRING1A.B	273	273	681	
Event_1089	JCEC	THRB	ENSG00000151090	Mutually Exclusive Exon	1	shRING1A.B	273	273	681	
Event_109	JC	TRIM66	ENSG00000166436	Alternative 5' Splice Site	1	Control	26	26	26	
Event_109	JCEC	TRIM66	ENSG00000166436	Alternative 5' Splice Site	1	Control	26	26	26	
Event_109	JC	TRIM66	ENSG00000166436	Alternative 5' Splice Site	1	shRYBP	13	13	13	
Event_109	JCEC	TRIM66	ENSG00000166436	Alternative 5' Splice Site	1	shRYBP	13	13	13	
Event_109	JC	TRIM66	ENSG00000166436	Alternative 5' Splice Site	1	shRING1A.B	25	25	25	
Event_109	JCEC	TRIM66	ENSG00000166436	Alternative 5' Splice Site	1	shRING1A.B	25	25	25	
Event_1090	JC	ARNTL	ENSG00000133794	Mutually Exclusive Exon	1	shRYBP	162	162	162	
Event_1090	JCEC	ARNTL	ENSG00000133794	Mutually Exclusive Exon	1	shRYBP	162	162	162	
Event_1090	JC	ARNTL	ENSG00000133794	Mutually Exclusive Exon	1	shRING1A.B	189	189	189	
Event_1090	JCEC	ARNTL	ENSG00000133794	Mutually Exclusive Exon	1	shRING1A.B	189	189	189	
Event_1091	JC	AC012213.1	ENSG00000253477	Mutually Exclusive Exon	1	shRYBP	35	35	35	
Event_1091	JC	AC012213.1	ENSG00000253477	Mutually Exclusive Exon	1	shRING1A.B	27	27	27	
Event_1092	JC	CASC19	ENSG00000254166	Mutually Exclusive Exon	2	shRYBP	55	443	1220	
Event_1092	JC	CASC19	ENSG00000254166	Mutually Exclusive Exon	2	shRING1A.B	70	268	1054	
Event_1093	JC	CASC19	ENSG00000254166	Mutually Exclusive Exon	3	shRYBP	8	443	1220	
Event_1093	JC	CASC19	ENSG00000254166	Mutually Exclusive Exon	3	shRING1A.B	18	268	1054	
Event_1094	JC	TSNARE1	ENSG00000171045	Mutually Exclusive Exon	1	shRYBP	63	63	123	
Event_1094	JC	TSNARE1	ENSG00000171045	Mutually Exclusive Exon	1	shRING1A.B	75	86	211	
Event_1095	JC	ZDHHC7	ENSG00000153786	Mutually Exclusive Exon	1	shRYBP	950	950	1609	
Event_1095	JC	ZDHHC7	ENSG00000153786	Mutually Exclusive Exon	1	shRING1A.B	1521	1521	2440	
Event_1096	JC	GRIP1	ENSG00000155974	Mutually Exclusive Exon	1	shRYBP	46	46	46	
Event_1096	JC	GRIP1	ENSG00000155974	Mutually Exclusive Exon	1	shRING1A.B	51	51	51	
Event_1097	JC	PTPRE	ENSG00000132334	Mutually Exclusive Exon	1	shRYBP	162	162	162	
Event_1097	JCEC	PTPRE	ENSG00000132334	Mutually Exclusive Exon	1	shRYBP	162	162	162	
Event_1097	JC	PTPRE	ENSG00000132334	Mutually Exclusive Exon	1	shRING1A.B	206	206	206	
Event_1097	JCEC	PTPRE	ENSG00000132334	Mutually Exclusive Exon	1	shRING1A.B	206	206	206	
Event_1098	JC	DOLPP1	ENSG00000167130	Mutually Exclusive Exon	1	shRYBP	35	35	35	
Event_1098	JCEC	DOLPP1	ENSG00000167130	Mutually Exclusive Exon	1	shRYBP	35	35	35	
Event_1098	JC	DOLPP1	ENSG00000167130	Mutually Exclusive Exon	1	shRING1A.B	29	29	29	
Event_1098	JCEC	DOLPP1	ENSG00000167130	Mutually Exclusive Exon	1	shRING1A.B	29	29	29	
Event_1099	JC	RBM23	ENSG00000100461	Mutually Exclusive Exon	1	shRYBP	17	61	175	
Event_1099	JCEC	RBM23	ENSG00000100461	Mutually Exclusive Exon	1	shRYBP	17	61	175	
Event_1099	JC	RBM23	ENSG00000100461	Mutually Exclusive Exon	1	shRING1A.B	34	61	258	
Event_1099	JCEC	RBM23	ENSG00000100461	Mutually Exclusive Exon	1	shRING1A.B	34	61	258	
Event_110	JC	METTL8	ENSG00000123600	Alternative 5' Splice Site	1	Control	153	182	512	Unique to shRYBP vs Control
Event_110	JCEC	METTL8	ENSG00000123600	Alternative 5' Splice Site	1	Control	153	187	522	Unique to shRYBP vs Control
Event_110	JC	METTL8	ENSG00000123600	Alternative 5' Splice Site	1	shRYBP	135	157	432	Unique to shRYBP vs Control
Event_110	JCEC	METTL8	ENSG00000123600	Alternative 5' Splice Site	1	shRYBP	135	161	440	Unique to shRYBP vs Control
Event_1100	JC	RBM23	ENSG00000100461	Mutually Exclusive Exon	2	shRYBP	42	61	175	
Event_1100	JCEC	RBM23	ENSG00000100461	Mutually Exclusive Exon	2	shRYBP	42	61	175	
Event_1100	JC	RBM23	ENSG00000100461	Mutually Exclusive Exon	2	shRING1A.B	60	61	258	
Event_1100	JCEC	RBM23	ENSG00000100461	Mutually Exclusive Exon	2	shRING1A.B	60	61	258	
Event_1101	JC	RBM23	ENSG00000100461	Mutually Exclusive Exon	3	shRYBP	19	61	175	
Event_1101	JCEC	RBM23	ENSG00000100461	Mutually Exclusive Exon	3	shRYBP	19	61	175	
Event_1101	JC	RBM23	ENSG00000100461	Mutually Exclusive Exon	3	shRING1A.B	25	61	258	
Event_1101	JCEC	RBM23	ENSG00000100461	Mutually Exclusive Exon	3	shRING1A.B	25	61	258	
Event_1102	JC	ARHGEF3	ENSG00000163947	Mutually Exclusive Exon	1	shRYBP	31	31	31	
Event_1102	JCEC	ARHGEF3	ENSG00000163947	Mutually Exclusive Exon	1	shRYBP	31	31	31	
Event_1102	JC	ARHGEF3	ENSG00000163947	Mutually Exclusive Exon	1	shRING1A.B	63	63	63	
Event_1102	JCEC	ARHGEF3	ENSG00000163947	Mutually Exclusive Exon	1	shRING1A.B	63	63	63	
Event_1103	JC	CD27-AS1	ENSG00000215039	Mutually Exclusive Exon	1	shRYBP	46	46	75	
Event_1103	JC	CD27-AS1	ENSG00000215039	Mutually Exclusive Exon	1	shRING1A.B	101	101	185	
Event_1104	JC	TRMT9B	ENSG00000250305	Mutually Exclusive Exon	1	shRYBP	23	28	76	
Event_1104	JC	TRMT9B	ENSG00000250305	Mutually Exclusive Exon	1	shRING1A.B	39	50	136	
Event_1106	JC	CENPJ	ENSG00000151849	Mutually Exclusive Exon	1	shRYBP	74	74	137	
Event_1106	JC	CENPJ	ENSG00000151849	Mutually Exclusive Exon	1	shRING1A.B	48	48	71	
Event_1107	JC	MED4	ENSG00000136146	Mutually Exclusive Exon	1	shRYBP	372	372	372	
Event_1107	JC	MED4	ENSG00000136146	Mutually Exclusive Exon	1	shRING1A.B	734	734	734	
Event_1108	JC	TSPAN10	ENSG00000182612	Mutually Exclusive Exon	1	shRYBP	50	83	133	
Event_1108	JC	TSPAN10	ENSG00000182612	Mutually Exclusive Exon	1	shRING1A.B	102	108	210	
Event_1109	JC	MBNL2	ENSG00000139793	Mutually Exclusive Exon	1	shRYBP	589	589	1321	
Event_1109	JC	MBNL2	ENSG00000139793	Mutually Exclusive Exon	1	shRING1A.B	378	378	957	
Event_111	JC	RBM42	ENSG00000126254	Alternative 5' Splice Site	1	Control	122	122	122	Unique to shRYBP vs Control
Event_111	JCEC	RBM42	ENSG00000126254	Alternative 5' Splice Site	1	Control	122	122	122	Unique to shRYBP vs Control
Event_111	JC	RBM42	ENSG00000126254	Alternative 5' Splice Site	1	shRYBP	130	130	130	Unique to shRYBP vs Control
Event_111	JCEC	RBM42	ENSG00000126254	Alternative 5' Splice Site	1	shRYBP	130	130	130	Unique to shRYBP vs Control
Event_1110	JC	LINC01605	ENSG00000253161	Mutually Exclusive Exon	1	shRYBP	52	52	65	
Event_1110	JCEC	LINC01605	ENSG00000253161	Mutually Exclusive Exon	1	shRYBP	52	52	65	
Event_1110	JC	LINC01605	ENSG00000253161	Mutually Exclusive Exon	1	shRING1A.B	73	73	98	
Event_1110	JCEC	LINC01605	ENSG00000253161	Mutually Exclusive Exon	1	shRING1A.B	73	73	98	
Event_1111	JC	CDKN3	ENSG00000100526	Mutually Exclusive Exon	1	shRYBP	363	363	601	
Event_1111	JC	CDKN3	ENSG00000100526	Mutually Exclusive Exon	1	shRING1A.B	202	202	365	
Event_1112	JC	MLH3	ENSG00000119684	Mutually Exclusive Exon	1	shRYBP	32	32	32	
Event_1112	JCEC	MLH3	ENSG00000119684	Mutually Exclusive Exon	1	shRYBP	32	32	32	
Event_1112	JC	MLH3	ENSG00000119684	Mutually Exclusive Exon	1	shRING1A.B	36	36	36	
Event_1112	JCEC	MLH3	ENSG00000119684	Mutually Exclusive Exon	1	shRING1A.B	36	36	36	
Event_1113	JCEC	MAPK12	ENSG00000188130	Mutually Exclusive Exon	1	Control	185	185	504	Unique to shRYBP vs Control
Event_1113	JCEC	MAPK12	ENSG00000188130	Mutually Exclusive Exon	1	shRYBP	262	262	641	Unique to shRYBP vs Control
Event_1114	JCEC	SIN3B	ENSG00000127511	Mutually Exclusive Exon	1	Control	516	516	713	Unique to shRYBP vs Control
Event_1114	JCEC	SIN3B	ENSG00000127511	Mutually Exclusive Exon	1	shRYBP	622	622	855	Unique to shRYBP vs Control
Event_1115	JCEC	HSD11B1L	ENSG00000167733	Mutually Exclusive Exon	1	Control	52	52	302	Unique to shRYBP vs Control
Event_1115	JCEC	HSD11B1L	ENSG00000167733	Mutually Exclusive Exon	1	shRYBP	88	88	625	Unique to shRYBP vs Control
Event_1116	JCEC	HSD11B1L	ENSG00000167733	Mutually Exclusive Exon	2	Control	33	52	302	Unique to shRYBP vs Control
Event_1116	JCEC	HSD11B1L	ENSG00000167733	Mutually Exclusive Exon	2	shRYBP	53	88	625	Unique to shRYBP vs Control
Event_1117	JCEC	EPB41L1	ENSG00000088367	Mutually Exclusive Exon	1	Control	56	342	626	Common to shRING1A.B and shRYBP
Event_1117	JCEC	EPB41L1	ENSG00000088367	Mutually Exclusive Exon	1	shRYBP	95	433	718	Common to shRING1A.B and shRYBP
Event_1117	JCEC	EPB41L1	ENSG00000088367	Mutually Exclusive Exon	1	shRING1A.B	103	197	408	Common to shRING1A.B and shRYBP
Event_1118	JCEC	EPB41L1	ENSG00000088367	Mutually Exclusive Exon	2	Control	342	342	626	Unique to shRYBP vs Control
Event_1118	JCEC	EPB41L1	ENSG00000088367	Mutually Exclusive Exon	2	shRYBP	433	433	718	Unique to shRYBP vs Control
Event_1119	JCEC	MMP24	ENSG00000125966	Mutually Exclusive Exon	1	Control	1188	1188	1188	Unique to shRYBP vs Control
Event_1119	JCEC	MMP24	ENSG00000125966	Mutually Exclusive Exon	1	shRYBP	1968	1968	1968	Unique to shRYBP vs Control
Event_112	JC	SEMA4C	ENSG00000168758	Alternative 5' Splice Site	1	Control	35	214	249	Unique to shRYBP vs Control
Event_112	JCEC	SEMA4C	ENSG00000168758	Alternative 5' Splice Site	1	Control	35	214	249	Unique to shRYBP vs Control
Event_112	JC	SEMA4C	ENSG00000168758	Alternative 5' Splice Site	1	shRYBP	49	239	288	Unique to shRYBP vs Control
Event_112	JCEC	SEMA4C	ENSG00000168758	Alternative 5' Splice Site	1	shRYBP	49	239	288	Unique to shRYBP vs Control
Event_1120	JCEC	NDE1	ENSG00000072864	Mutually Exclusive Exon	1	Control	280	280	280	Unique to shRYBP vs Control
Event_1120	JCEC	NDE1	ENSG00000072864	Mutually Exclusive Exon	1	shRYBP	262	262	284	Unique to shRYBP vs Control
Event_1121	JCEC	TTC23	ENSG00000103852	Mutually Exclusive Exon	1	Control	37	50	145	Unique to shRYBP vs Control
Event_1121	JCEC	TTC23	ENSG00000103852	Mutually Exclusive Exon	1	shRYBP	29	61	117	Unique to shRYBP vs Control
Event_1122	JCEC	HDAC10	ENSG00000100429	Mutually Exclusive Exon	1	Control	41	125	298	Unique to shRYBP vs Control
Event_1122	JCEC	HDAC10	ENSG00000100429	Mutually Exclusive Exon	1	shRYBP	66	69	201	Unique to shRYBP vs Control
Event_1123	JCEC	PTP4A1	ENSG00000112245	Mutually Exclusive Exon	1	Control	19	25	44	Unique to shRYBP vs Control
Event_1123	JCEC	PTP4A1	ENSG00000112245	Mutually Exclusive Exon	1	shRYBP	13	22	35	Unique to shRYBP vs Control
Event_1124	JCEC	BRPF3	ENSG00000096070	Mutually Exclusive Exon	1	Control	221	221	221	Unique to shRYBP vs Control
Event_1124	JCEC	BRPF3	ENSG00000096070	Mutually Exclusive Exon	1	shRYBP	190	190	190	Unique to shRYBP vs Control
Event_1125	JCEC	CASC15	ENSG00000272168	Mutually Exclusive Exon	1	Control	45	45	45	Common to shRING1A.B and shRYBP
Event_1125	JCEC	CASC15	ENSG00000272168	Mutually Exclusive Exon	1	shRYBP	25	29	54	Common to shRING1A.B and shRYBP
Event_1125	JCEC	CASC15	ENSG00000272168	Mutually Exclusive Exon	1	shRING1A.B	45	45	69	Common to shRING1A.B and shRYBP
Event_1126	JCEC	ZNF133	ENSG00000125846	Mutually Exclusive Exon	1	Control	34	43	169	Unique to shRYBP vs Control
Event_1126	JCEC	ZNF133	ENSG00000125846	Mutually Exclusive Exon	1	shRYBP	17	28	108	Unique to shRYBP vs Control
Event_1127	JCEC	AC104109.4	ENSG00000273345	Mutually Exclusive Exon	1	Control	66	66	66	Unique to shRYBP vs Control
Event_1127	JCEC	AC104109.4	ENSG00000273345	Mutually Exclusive Exon	1	shRYBP	53	53	53	Unique to shRYBP vs Control
Event_1128	JCEC	CHD6	ENSG00000124177	Mutually Exclusive Exon	1	Control	159	159	159	Unique to shRYBP vs Control
Event_1128	JCEC	CHD6	ENSG00000124177	Mutually Exclusive Exon	1	shRYBP	169	169	169	Unique to shRYBP vs Control
Event_1129	JCEC	ELOVL7	ENSG00000164181	Mutually Exclusive Exon	1	Control	91	144	315	
Event_1129	JCEC	ELOVL7	ENSG00000164181	Mutually Exclusive Exon	1	shRYBP	149	160	430	
Event_1129	JCEC	ELOVL7	ENSG00000164181	Mutually Exclusive Exon	1	shRING1A.B	90	90	176	
Event_113	JC	GBAP1	ENSG00000160766	Alternative 5' Splice Site	1	Control	62	102	254	Common to shRING1A.B and shRYBP
Event_113	JC	GBAP1	ENSG00000160766	Alternative 5' Splice Site	1	shRYBP	50	93	268	Common to shRING1A.B and shRYBP
Event_113	JC	GBAP1	ENSG00000160766	Alternative 5' Splice Site	1	shRING1A.B	44	58	141	Common to shRING1A.B and shRYBP
Event_1130	JCEC	NTNG1	ENSG00000162631	Mutually Exclusive Exon	1	Control	52	52	52	Unique to shRYBP vs Control
Event_1130	JCEC	NTNG1	ENSG00000162631	Mutually Exclusive Exon	1	shRYBP	37	37	37	Unique to shRYBP vs Control
Event_1131	JCEC	GRB10	ENSG00000106070	Mutually Exclusive Exon	1	Control	50	426	1098	Unique to shRYBP vs Control
Event_1131	JCEC	GRB10	ENSG00000106070	Mutually Exclusive Exon	1	shRYBP	58	377	864	Unique to shRYBP vs Control
Event_1132	JCEC	BSDC1	ENSG00000160058	Mutually Exclusive Exon	1	Control	613	613	1095	Unique to shRYBP vs Control
Event_1132	JCEC	BSDC1	ENSG00000160058	Mutually Exclusive Exon	1	shRYBP	703	703	1273	Unique to shRYBP vs Control
Event_1133	JCEC	AC138932.1	ENSG00000183458	Mutually Exclusive Exon	1	Control	59	66	188	Unique to shRYBP vs Control
Event_1133	JCEC	AC138932.1	ENSG00000183458	Mutually Exclusive Exon	1	shRYBP	51	67	189	Unique to shRYBP vs Control
Event_1134	JCEC	NBPF9	ENSG00000269713	Mutually Exclusive Exon	1	Control	73	73	73	Unique to shRYBP vs Control
Event_1134	JCEC	NBPF9	ENSG00000269713	Mutually Exclusive Exon	1	shRYBP	78	78	78	Unique to shRYBP vs Control
Event_1135	JCEC	ADAMTS9	ENSG00000163638	Mutually Exclusive Exon	1	Control	271	271	271	Unique to shRYBP vs Control
Event_1135	JCEC	ADAMTS9	ENSG00000163638	Mutually Exclusive Exon	1	shRYBP	139	139	139	Unique to shRYBP vs Control
Event_1136	JCEC	CROCC	ENSG00000058453	Mutually Exclusive Exon	1	Control	48	48	68	Unique to shRYBP vs Control
Event_1136	JCEC	CROCC	ENSG00000058453	Mutually Exclusive Exon	1	shRYBP	74	74	116	Unique to shRYBP vs Control
Event_1137	JCEC	OBSCN	ENSG00000154358	Mutually Exclusive Exon	1	Control	35	35	35	
Event_1137	JCEC	OBSCN	ENSG00000154358	Mutually Exclusive Exon	1	shRYBP	21	21	39	
Event_1137	JCEC	OBSCN	ENSG00000154358	Mutually Exclusive Exon	1	shRING1A.B	57	57	90	
Event_1138	JCEC	MSR1	ENSG00000038945	Mutually Exclusive Exon	1	Control	26	26	41	Unique to shRYBP vs Control
